longitude,latitude,code,name,type,phone,dates_open,comments,num_sites,elevation,amenities,state,nearest_town_distance,nearest_town_bearing,city
-63.99,46.979,JACQ,Jacques Cartier Provincial Park,PP,902.853.8632,,,80,,WES FT DW RS,PE,2.8,NE,Tignish
-63.856,46.399,LINK,Linkletter Provincial Park,PP,902.888.8366,,,90,,WES FT DW RS,PE,3.2,W,Summerside
-62.912,46.095,LORD,Lord Selkirk Provincial Park,PP,902.659.7221,,,80,,WE FT DW RS,PE,1.9,NW,Belfast
-64.179,46.75,MILL,Mill River Provincial Park,PP,902.859.8786,,,75,,WES FT DW RS,PE,4,E,Bloomfield Station
-62.72,45.965,NORT,Northumberland Provincial Park,PP,902.962.7418,,,50,,WES FT DW RS,PE,5.4,E,Belle River
-62.47,46.12,PANM,Panmure Island Provincial Park,PP,902.838.0668,,,45,,WE FT DW RS,PE,5.4,SE,Georgetown
-62.134,46.369,REDP,Red Point Provincial Park,PP,902.357.3075,,,130,,WES FT DW RS,PE,6,SW,Elmira
-62.601,46.415,STPE,St. Peters Community Park,CP,902.961.2786,,,70,,,PE,1,W,Saint Peters Bay
-63.107,46.42,STAN,Stanhope -  Prince Edward Island National Park,CNP,902.672.6350,,,125,,RS,PE,,,
-71.17,45.975,BAIA,Baie aux Rats Musques - Frontenac Provincial Park,PP,418.486.2300,,,57,,FT RS,QC,,,
-74.001,46.425,BAIM,Baie des Maries - Mont Tremblant Provincial Park,PP,,,,,,VT,QC,,,
-70.243,48.197,BAIE,Baie Eternite - Saguenay Provincial Park,PP,877.272.5224,,,84,,RS,QC,3.2,SW,Lanse-Saint-Jean
-74.237,50.27,BAIP,Baie Penicouane - Albanel Mistassini Reserve,PR,418.748.7748,,,25,,WE NR,QC,,,
-71.166,45.814,BAIS,Baie Sauvage - Frontenac Provincial Park,PP,418.486.2300,,,200,,RS,QC,4,NW,Saint-Romain
-71.717,48.24,BELR,Belle Riviere - Laurentides Reserve,PR,418.864.2161,,,30,,NH RS,QC,,,
-68.764,48.352,BICP,Bic Provincial Park,PP,418.736.5035,,,110,,FT RS,QC,12.7,SW,Rimouski
-64.224,48.815,CAPB,Cap Bon Ami - Forillon National Park,CNP,418.368.5505,,,41,,FT RS,QC,40,SE,Cloridorme
-74.2,45.26,COTE,Coteau Landing,PP,514.267.1511,,,144,,E NR,QC,0.4,E,Les Coteaux
-64.224,48.829,DESR,Des Rosiers - Forillon National Park,CNP,418.368.5505,,,155,,FT RS,QC,,,
-66.791,48.676,ETAN,Etang a la Truite - Matane Reserve,PR,418.562.3700,,,20,,WE RS,QC,18.3,SE,Saint-Jean-De-Cherbourg
-74.056,46.465,GRAN,Grand Pin - Mont Tremblant Provincial Park,PP,,,,,,RS,QC,,,
-70.16,47.668,HAUT,Haute Gorges de la Riveire Malbaie,PP,418.439.1227,,,,,VT RS,QC,0.9,NW,La Malbaie
-67.275,48.647,JOHN,John - Matane Reserve,PR,418.224.3345,,,15,,NH RS,QC,18,SE,Saint-RenÃ©-De-Matane
-72.766,47.457,TUQU,La Tuque Municipal Park,CP,819.523.4561,,,425,,WE FT,QC,1.5,NE,La Tuque
-73.017,51.074,LAAL,Lac Albanel - Albanel Mistassini Reserve,PR,,,,45,,RS,QC,,,
-70.777,47.664,LACA,Lac Athrabaska - Grande Jardins Provincial Park,PP,418.439.1227,,,35,2319,FT RS,QC,13.2,NW,Saint-Urbain-De-Charlevoix
-74.307,46.431,LACR,Lac aux Rats - Mont Tremblant Provincial Park,PP,,,,11,,VT RS,QC,,,
-72.391,46.869,LAAU,Lac aux Sables - Mastigouche Reserve,PR,,,,,,RS,QC,0.5,N,Lac-Aux-Sables
-72.231,47.193,LABE,Lac Bellevue - Portneuf Reserve,PR,,,,50,,RS,QC,7.6,W,Linton
-66.316,48.936,LACC,Lac Cascapedia - Gaspesie Provincial Park,PP,888.727.2427,,,49,1740,FT RS,QC,18.3,S,Cap-Au-Renard
-74.175,49.508,LARR,Lac Charron - Ashuapmushuan Reserve,PR,,,primitive,10,,RS,QC,36,NW,Lac-Ashuapmushuan
-74.526,46.309,LACH,Lac Chat - Mont Tremblant Provincial Park,PP,819.688.2281,,,36,,VT RS,QC,,,
-73.586,49.142,LACG,Lac Chigoubiche - Ashuapmushuan Reserve,PR,418.256.3806,,,30,,NH RS,QC,0.8,S,Lac-Ashuapmushuan
-73.703,46.702,LACB,Lac de la Bouteille - Mastigouche Reserve,PR,,,,,,RS,QC,12.3,E,Saint-Michel-Des-Saints
-76.222,46.78,LACV,Lac de la Vieille - La Verendrye Reserve,PR,819.438.2017,,,78,,WE RS,QC,29.3,N,Lac-Pythonga
-74.406,46.429,LADS,Lac des Sables - Mont Tremblant Provincial Park,PP,,,,26,1638,VT RS,QC,,,
-74.652,46.475,LASU,Lac des Sucreries - Rouge Matawin Reserve,PR,819.275.1811,,,160,,WE RS,QC,9,NE,La Macaza
-73.11,46.967,LACD,Lac Dunbar - Saint Maurice Reserve,PR,819.646.5687,,,,,RS,QC,9.6,SE,Lac-Normand
-75.459,45.938,LAEC,Lac Echo - Papineau Labelle Reserve,PR,819.454.2011,,,55,,NH NW RS,QC,3.1,NE,Val-Des-Bois
-74.477,46.432,LACE,Lac Escalier - Mont Tremblant Provincial Park,PP,,,,90,,VT RS,QC,,,
-72.171,45.38,LACF,Lac Fraser - Mont Orford Provincial Park.,PP,800.665.6527,,,149,,FT RS,QC,4.5,N,Orford
-74.171,46.473,LAGI,Lac Girondin - Mont Tremblant Provincial Park,PP,,,,,,VT RS,QC,,,
-70.779,48.002,LAHA,Lac Ha Ha Municipal Park Ã‚Â ,CP,418.676.2373,,,70,,,QC,7.5,S,Ferland-Et-Boilleau
-74.343,46.434,LAHE,Lac Herman - Mont Tremblant Provincial Park,PP,,,,15,1671,VT RS,QC,,,
-73.178,46.985,LACI,Lac Inman - Saint Maurice Reserve,PR,819.646.5687,,,,,RS,QC,6.9,SE,Lac-Normand
-75.198,46.313,LAJO,Lac Joinville - Papineau Labelle Reserve,PR,819.454.2011,,,55,,NH NW RS,QC,9.6,SW,Nominingue
-74.284,46.421,LALA,Lac Lajoie - Mont Tremblant Provincial Park,PP,819.424.7012,,,12,,VT RS,QC,,,
-78.691,48.433,LAMT,Lac Matissard - Aiguebelle Provincial Park,PP,819.637.7322,,,53,,FT RS,QC,4.5,N,Mont-Brun
-74.504,46.34,LAME,Lac Monroe (East) - Mont Tremblant,PP,819.688.2281,,multiple campgrounds,,,VT RS,QC,,,
-74.508,46.332,LAMW,Lac Monroe (West) - Mont Tremblant,PP,819.688.2281,,multiple campgrounds,,,VT RS,QC,,,
-73.255,47.083,LACN,Lac Normand - Saint Maurice Reserve,PR,819.646.5687,,,70,,E RS,QC,1,NW,Lac-Normand
-76.007,45.602,LACP,Lac Phillipe - Gatineau Park,PP,819.456.3016,,,246,,WE FT NR,QC,,,
-74.275,46.404,LAPR,Lac Provost - Mont Tremblant Provincial Park,PP,819.424.7012,,multiple campgrounds,46,,FT RS,QC,,,
-76.731,47.228,LARA,Lac Rapide - La Verendrye Reserve,PR,819.438.2017,,,92,,NH RS,QC,,,
-68.211,48.017,LARI,Lac Rimouski - Rimouski Reserve,PR,418.735.5672,,,20,,WE RS,QC,,,
-73.322,46.562,LASB,Lac Sainte Bernard - Mastigouche Reserve,PR,819.265.6055,,,100,,NH RS,QC,,,
-74.505,46.515,LASN,Lac Savane Nord - Mont Tremblant Provincial Park,PP,,,,17,,VT RS,QC,,,
-74.51,46.506,LASO,Lac Savane Ouest - Mont Tremblant Provincial Park,PP,,,,13,,VT RS,QC,,,
-76.4,46.757,LASA,Lac Savary - La Verendrye Reserve,PR,819.438.2017,,,57,,WE RS,QC,26.1,N,Lac-Pythonga
-72.239,45.361,LACS,Lac Stukely - Mont Orford Provincial Park.,PP,800.665.6527,,,334,,FT RS,QC,5.6,NE,Eastman
-67.134,50.142,LAWA,Lac Walker - Port Cartier Reserve,PR,418.766.4743,,,50,,WE RS,QC,,,
-71.104,48.635,LOAS,LOasis Municipal Park,CP,418.673.3066,,,60,,,QC,1,N,Saint-David-De-Falardeau
-74.253,46.34,LOUR,Lours - Mont Tremblant Provincial Park,PP,819.688.2281,,,58,,FT RS,QC,2.1,NW,Saint-Donat-De-Montcalm
-71.225,47.559,LOUT,Loutre - Laurentides Reserve,PR,418.846.2201,,,125,2629,WE RS,QC,,,
-66.125,48.947,MONA,Mont Albert - Gaspesie Provincial Park,PP,888.727.2427,,,122,,FT RS,QC,17.9,S,La Martre
-71.074,45.39,MONM,Mont Megantic Provincial Park,PP,819.888.2941,,,13,1803,RS,QC,2.4,NW,Notre-Dame-Des-Bois
-74.046,45.47,OKAP,Oka Provincial Park,PP,450.479.8365,,5 campgrounds,855,,FT RS,QC,1.7,E,Oka
-72.615,45.431,YAMA,Parc National de la Yamaska,PP,450.776.7182,mid may - mid oct,good bike trails-swimming,169,,E DP FT DW SH RS,QC,6.1,E,Granby
-64.258,48.81,PETI,Petite Gaspe - Forillon National Park,CNP,418.368.5505,,,171,,FT RS,QC,39,SE,Cloridorme
-70.621,47.65,PIED,Pied des Monts - Grande Jardins Provincial Park,PP,418.439.1227,,,,,RS,QC,7.4,NW,Saint-Urbain-De-Charlevoix
-65.469,48.022,PLAG,Plage Beaubassin Municipal Park,CP,418.534.3246,,,250,,WE FT,QC,2.1,S,Bonaventure
-75.066,45.601,PLAI,Plaisance Provincial Park,PP,819.427.5334,,,150,,RS,QC,,,
-71.872,48.686,POIT,Pointe Taillon Provincial Park,PP,413.347.5371,,,80,,VT RS,QC,2.7,NW,Taillon
-64.968,48.247,PORD,Port Daniel Reserve,PR,418.396.2789,,,40,,WES RS,QC,4.6,N,Port-Daniel-Gascons
-72.813,46.752,RIVI,Riviere a la Peche - La Mauricie National Park,CNP,819.538.3232,,,254,,FT RS,QC,13.6,N,Shawinigan
-74.508,46.262,SABL,Sablonniere - Mont Tremblant Provincial Park,PP,819.688.2281,,,51,,RS,QC,,,
-72.56,48.772,STFE,St. Felicien Municipal Park,CP,418.679.1719,,,285,,WE FT,QC,8.8,S,Saint-Edmond-Les-Plaines
-74.983,46.509,STVE,St. Veronique Municipal Park,CP,819.275.2155,,,185,,WE FT,QC,7.8,SW,Lascension
-71.329,47.04,STON,Stoneham,CP,418.848.2233,,,260,,WES,QC,8.1,S,Stoneham-Et-Tewkesbury
-72.491,45.908,VOLT,Voltigeurs,CP,819.477.1360,,,271,,WE FT,QC,1.9,N,Drummondville
-73.043,46.734,WAPI,Wapizagonke - La Mauricie National Park,CNP,819.538.3232,,,219,,FT RS,QC,,,
-102.275,49.267,ALAM,Alameda Campground,CP,,,,,,WES DP FT DW SH,SK,,,Alameda
-105.946,53.714,ANDE,Anderson Point  - Anglin Lake Provincial Rec Site,PP,306.982.6250,,,60,1704,NR,SK,15.5,S,Waskesiu Lake
-108.413,50.28,ANTE,Antelope Lake Regional Park,CP,306.672.3933,early may-mid oct,,60,2400,E DP FT DW SH,SK,,,GullLake
-101.682,52.831,ARMI,Armit Riser  Provincial Rec Site,PP,,,,,,NR,SK,29.5,E,Hudson Bay
-108.859,52.835,ATTO,Attons Lake Regional Park,CP,306.398.2814,,,105,1750,,SK,,,
-104.622,54.103,BALD,Baldy Lake  - Narrow Hills Provincial Park,PP,306.426.2622,,,,1962,NR,SK,35.2,NE,Candle Lake
-108.388,53.128,BATT,Battlefords Provincial Park,PP,306.386.2212,,,317,1818,RS,SK,3.8,NW,Cochin
-107.875,54.516,BEAT,Beatty Lake Provincial Park,PP,,,,,,NR,SK,15.9,N,Green Lake
-106.073,53.927,BEAG,Beaver Glen  - Prince Albert National Park,CNP,306.663.4522,,,215,1814,RS,SK,0.4,NE,Waskesiu Lake
-107.856,54.427,BEAV,Beaver/Cowan River  - Cowan River Provincial Park,PP,,,,,1508,NR,SK,9.8,N,Green Lake
-105.132,49.384,BENG,Bengough Regional Park,CP,306.268.2909,,,34,2270,,SK,,,
-105.967,50.468,RECA,Besant Provincial Rec Site,PP,,,,,1967,NR,SK,4,W,Caron
-107.024,53.839,BIGR,Big River Regional Park,CP,,early may-mid sep,,40,1600,WES DP FT DW SH,SK,,,Big River
-107.166,53.226,BIGS,Big Shell Lake  - Shell Lake Provincial Park,PP,,,,,1924,NR,SK,22.7,NE,Mullingar
-106.451,51.756,BLAC,Blackstrap Provincial Park,PP,306.492.5675,,,50,1953,NR,SK,4.4,SE,Dundurn
-107.142,52.376,BORD,Borden Bridge  Provincial Rec Site,PP,,,,,1517,NR,SK,4.6,SE,Borden
-108.853,53.645,BRIG,Brightsand Lake  Provincial Rec Site,PP,,,,,2087,NR,SK,11.9,NE,Spruce Lake
-105.396,50.587,BUFF,Buffalo Pound  Provincial Park,PP,306.694.3229,,,180,1664,RS,SK,13.8,S,Findlater
-102.431,51.641,CANR,Canora Town Park,CP,306.563.4355,,,11,1593,,SK,,,
-106.545,53.363,CANW,Canwood Regional Park,CP,306.468.2663,,,,1755,,SK,,,
-107.76,53.753,CHIT,Chitek Lake Provincial Rec Site,PP,,,,,1866,NR,SK,1,W,Chitek Lake
-101.893,50.892,CHUT,Churchbridge Town Park,CP,306.896.2240,,,33,1735,,SK,,,
-109.843,54.565,COLD,Cold Lake - Meadow Lake Provincial Park,PP,306.236.7680,,,,1743,NR,SK,15.6,N,Pierceland
-106.944,51.31,COLW,Coldwell Provincial Rec Site,PP,,,,,1631,NR,SK,6.2,E,Macrorie
-107.25,54,COWA,Cowan Dam  - Cowan Lake Provincial Park,PP,,,,,1627,NR,SK,14.5,NW,Big River
-105.791,51.063,CRAI,Craik and District Regional Park,CP,306.734.5102,,,49,1862,,SK,,,
-102.676,50.608,CROO,Crooked Lake Provincial Park,PP,306.728.7480,,,72,1507,NR,SK,12.5,SE,Killaly
-107.606,51.707,CRYS,Crystal Beach Regional Park,CP,306.656.2134,,,20,1843,,SK,,,
-106.821,51.261,DANI,Danielson  Provincial Park,PP,306.857.5500,,,92,1870,RS,SK,9.8,W,Loreburn
-108.243,52.751,DAVL,David Laird City Park,CP,306.445.3552,,,60,1714,,SK,,,
-105.987,51.268,DAVI,Davidson City Park,CP,306.567.2908,,,38,2016,,SK,,,
-102.078,54.659,DENA,Denare Beach  Provincial Rec Site,PP,,,,,,NR,SK,0.1,SE,Denare Beach
-104.732,55.636,DEVI,Devils Lake Provincial Rec Site,PP,,,,,,NR,SK,,,
-106.409,50.994,DOUG,Douglas Provincial Park,PP,306.854.6266,,,149,1868,RS,SK,9.9,NW,Tugaske
-102.949,53.836,DRAG,Dragline Channel Provincial Rec SIte,PP,,,,,,NR,SK,,,
-101.614,51.656,DUCK,Duck Mountain  Provincial Park,PP,306.542.5500,,,466,1992,RS,SK,16.4,S,Arran
-103.341,53.689,EBCA,E. B. Campbell Provincial Park,PP,,,,,,NR,SK,,,
-105.003,54.353,EAST,East Trout Lake Provincial Rec Site,PP,,,,,1660,NR,SK,,,
-103.886,50.782,ECHO,Echo Valley Provincial Park,PP,306.332.3215,,,308,1882,RS,SK,4.6,W,Fort Quappelle
-108.76,50.968,ESTO,Eston Riverside Regional Park,CP,306.962.4899,early may-late sep,,90,1900,WES DP FT DW SH,SK,,,Eston
-105.301,51.233,ETTE,Etters Beach Provincial Park,PP,,,,,1612,NR,SK,6.1,E,Stalwart
-108.493,54.627,FLOT,Flotten Lake - Meadow Lake Provincial Park,PP,306.236.7680,,,,1784,NR,SK,8.1,NW,Waterhen Lake
-103.538,51.633,FOAM,Foam Lake City Park,CP,306.272.3359,early may-late sep,,30,1800,E DP FT DW,SK,,,Foam Lake
-103.964,57.733,GEIK,Geikie River Provincial Park,PP,,,,,,NR,SK,,,
-107.701,52.497,GLEN,Glenburn Regional Park,CP,306.389.4700,mid may-mid sep,,50,,WE  DP FT DW SH,SK,,,Maymont
-102.675,51.505,GOOD,Good Spirit lake  Provincial Park,PP,306.792.4750,,,215,1611,RS,SK,12,NE,Theodore
-102.522,54.857,GRAN,Granite Lake Provincial Rec Site,PP,,,,,,NR,SK,,,
-102.686,52.847,GREB,Greenbush River  Provincial Rec Site,PP,,,,,,NR,SK,12.5,W,Hudson Bay
-103.524,52.496,GREE,Greenwater Lake  Provincial Park,PP,306.278.3516,,,186,1790,RS,SK,9.8,SW,Chelan
-108.694,54.446,GREI,Greig Lake  - Meadow Lake Provincial Park,PP,306.236.7680,,,,1601,NR,SK,21.8,E,Goodsoil
-102.94,50.413,GREN,Grenfell Regional Park,CP,306.697.3055,,,50,2000,WES DP 30ft FT DW,SK,,,Grenfell
-102.865,54.677,HANS,Hanson Lake Provincial Rec Site,PP,800.772.4064,,,,,NR,SK,,,
-103.805,58.097,HIDD,Hidden Bay  - Wollaston Lake Provincial Park,PP,,,,,,NR,SK,,,
-109.795,54.485,HIRT,Hirtz Lake  - Meadow Lake Provincial Park,PP,306.236.7680,,,,1772,NR,SK,9.8,N,Pierceland
-109.65,54.484,HOWE,Howe Bay- Meadow Lake Provincial Park,PP,306.236.7680,,,,1739,NR,SK,11,NE,Pierceland
-102.373,52.826,HUDS,Hudson Bay Regional Park,CP,306.865.4144,early may-mid oct,,40,,E DP FT DW SH,SK,,,Hudson Bay
-104.66,54,ISPU,Ispuchaw and Zeden Lake  - Narrow Hills Provincial Park,PP,306.426.2622,,,,1726,NR,SK,29.5,NE,Candle Lake
-102.829,54.889,JANL,Jan Lake  Provincial Rec Site,PP,,,,,,NR,SK,,,
-108.803,54.41,KIMB,Kimball Lake - Meadow Lake Provincial Park,PP,306.236.7680,,,,1576,NR,SK,8,NW,Dorintosh
-109.14,51.459,KIND,Kindersley Regional Park,CP,306.463.2788,,,,2233,,SK,,,
-104.192,52.576,KIPA,Kipabiskau Regional Park,CP,306.873.4335,early may-late sep,,50,1700,WES DP 30ft FT DW SH,SK,,,Pleasantdale
-107.512,55.171,LACL,Lac la Plonge Provincial Park,PP,,,,,,NR,SK,,,
-107.893,50.003,LACP,Lac Pelletier Regional Park,CP,306.627.3595,mid may-mid sep,,180,2784,E DP FT DW SH,SK,,,SwiftCurrent
-105.208,51.354,LAST,Last Mountain Regional Park,CP,306.484.4483,,,148,1603,,SK,,,
-102.648,54.844,LEAF,Leaf Rapids  Provincial Rec Site,PP,,,,,,NR,SK,,,
-109.128,51.022,LEMS,Lemsford Ferry Regional Park,CP,306.623.4638,,Take ferry if coming from the north,60,1800,E FT DW,SK,,,Lemsford
-104.662,54.301,LITB,Little Bear Lake  Provincial Rec Site,PP,,,,,2050,NR,SK,,,
-109.566,53.856,LITF,Little Fishing Lake  - Bronson Rec Site,PP,,,,,2012,NR,SK,12.9,S,Whelan
-108.259,53.356,LITT,Little Loon Regional Park,CP,306.342.2176,early may-late sep,,50,2300,E DP FT DW SH,SK,,,Parkdale
-104.621,54.029,LOWN,Lower Fishing Lake  - Narrow Hills Provincial Park,PP,306.426.2622,,,,1602,NR,SK,32,NE,Candle Lake
-109.937,52.326,MACK,Macklin Lake Regional Park,CP,,early may-mid oct,,120,2200,WES DP FT DW,SK,,,Macklin
-105.984,54.212,MACL,MacLennan River Provincial Rec Site,PP,,,,,1714,NR,SK,,,
-109.189,54.032,MAKW,Makwa Lake Provincial Park,PP,306.837.2410,,,,1709,RS,SK,1.3,W,Loon Lake
-105.451,51.717,MANI,Manitou  Regional Park,CP,,early may-mid oct,,210,1800,WS DP FT DW SH,SK,,,Manitou Beach
-109.526,49.975,MAPL,Maple Creek Provincial Rec Site,PP,,,,,,NR,SK,5.1,NW,Maple Creek
-106.996,53.01,MART,Martins Lake Regional Park,CP,306.466.4438,,,62,1803,,SK,,,
-108.924,54.416,MATH,Matheson Lake - Meadow Lake Provincial Park,PP,306.236.7680,,,,1565,NR,SK,12.4,E,Goodsoil
-104.58,52.856,MELF,Melfort  Regional Park,CP,306.752.5560,mid may-mid sep,,40,,E DP FT DW,SK,,,Melfort
-107.054,53.3,MEMO,Memorial Lake Regional Park,CP,306.427.2281,mid apr-mid oct,,150,1900,WE DP FT DW SH,SK,,,ShellLake
-107.233,54.688,MICH,Michel Point  - Dore Lake Provincial Park,PP,,,,,1557,NR,SK,,,
-109.652,54.017,MINI,Ministikwan Lake  Provincial Rec Site,PP,,,,,1870,NR,SK,,,
-105.159,53.777,MINO,Minowukaw Beach  - Candle Lake Provincial Park,PP,306.929.8400,,,,1627,NR,SK,4.1,NE,Candle Lake
-104.778,55.593,MISN,Missinipe  - Lac La Ronge Provincial Park,PP,,,,,,NR,SK,0.7,S,Missinipe
-109.057,54.457,MIST,Mistohay Lake - Meadow Lake Provincial Park,PP,306.236.7680,,,,1746,NR,SK,8,NE,Goodsoil
-102.327,49.829,MOOM,Moose Mountain Provincial Park,PP,306.577.2600,,,359,2467,NR,SK,1.9,W,Kenosee Lake
-101.721,50.078,MOOS,Moosomin Regional Park,CP,306.435.3531,mid may-mid sep,,90,1900,E DP FT DW SH,SK,,,Moosomin
-109.378,54.472,MURR,Murray Doell  - Meadow Lake Provincial Park,PP,306.236.7680,,,,1657,NR,SK,18.4,NE,Pierceland
-105.929,53.606,MURP,Murray Point  - Emma Lake Provincial Rec Site,PP,306.982.2002,,,169,1745,NR,SK,5.2,NW,Christopher Lake
-106.056,53.84,NAME,Namekus Lake  - Prince Albert National Park,CNP,306.663.4522,,,20,1736,NR,SK,5.8,S,Waskesiu Lake
-106.295,53.979,NARR,Narrows  - Prince Albert National Park,CNP,306.663.4522,,,85,1781,NR,SK,9.5,NW,Waskesiu Lake
-105.366,55.268,NEME,Nemeiben Lake  - Lac La Ronge Provincial Park,PP,306.425.4234,,,236,,RS,SK,,,
-106.773,53.929,NESS,Nesslin Lake  - Prince Albert National Park,CNP,306.663.4522,,,,1755,NR,SK,12.4,NE,Big River
-103.779,49.594,NICK,Nickle Lake Regional Park,CP,306.842.7522,mid may-mid sep,,190,1900,WES DP FT DW SH,SK,,,Weyburn
-103.999,53.395,NIPA,Nipawin Regional Park,CP,306.862.3237,early may-mid oct,,140,,WES DP FT DW SH,SK,,,Nipawin
-107.494,49.751,NIPA,Nipawin Regional Park,CP,,mid may-late sep,,30,,WES DP FT DW SH,SK,,,Ponteix
-105.757,53.225,NISB,Nisbet Provincial Rec Site,PP,,,,,,NR,SK,11.2,S,Spruce Home
-105.008,51.513,NOKO,Nokomis  City Park,CP,306.528.2010,,,20,1709,,SK,,,
-105.919,53.72,NORT,North  - Anglin Lake Provincial Rec Site,PP,,,,,1707,NR,SK,15.5,SE,Waskesiu Lake
-103.297,56.339,NORV,Norvil Olson- Reindeer Lake Provincial Park,PP,,,,,,NR,SK,,,
-107.495,49.752,NOTU,Notukeu Regional Park,CP,306.625.3587,,,30,,,SK,,,
-105.251,55.116,NUTP,Nut Point  - Lac La Ronge Provincial Park,PP,306.425.4234,,,87,,NR,SK,1.5,E,La Ronge
-104.913,49.569,OGEM,Ogema Regional Park,CP,306.459.2709,mid may-mid sep,,40,,E FT DW,SK,,,Ogema
-103.81,49.164,OUNG,Oungre Memorial Park,CP,306.456.2531,,,80,2000,E DP FT DW SH,SK,,,Oungre
-107.068,51.482,OUTL,Outlook and District Regional Park,CP,306.867.8846,,,50,1661,,SK,,,
-106.947,50.886,PALL,Palliser Regional Park,CP,306.353.4604,early may-mid oct,,300,1900,WES DP FT DW SH,SK,,,Riverhurst
-102.188,52.374,PARR,Parr Hill Lake Provincial Rec Site,PP,,,,,1606,NR,SK,24.9,NE,Endeavour
-103.581,53.188,PASQ,Pasquia Regional Park,CP,306.768.3239,,,85,,,SK,,,
-109.585,54.023,PECK,Peck Lake  - Bronson Forest Provincial Rec Site,PP,,,,,1875,NR,SK,,,
-103.695,53.556,PEMM,Pemmican Point Provincial Rec Site,PP,,,,,,NR,SK,20,E,Love
-106.817,51.889,PIKE,Pike Lake Provincial Park,PP,306.933.6966,,,206,1604,RS,SK,0.7,S,Pike Lake Provincial Park
-104.91,54.156,PIPR,Piprell Lake  Provincial Rec Site,PP,,,,,1994,NR,SK,,,
-109.926,49.601,CYPR,Ranger Station - Cypress Hills Interprov. Park,PP,,,,,,RS,SK,17.2,S,Maple Creek
-107.217,52.713,REDB,Redberry Lake Regional Park,CP,306.549.4612,mid may-late sep,,80,1700,E DP FT DW SH,SK,,,Hafford
-102.359,53.539,RICE,Rice River Provincial Rec Site,PP,,,,,,NR,SK,11.8,E,Pakwaw Lake
-102.751,49.074,ROCH,Roche Percee  Provincial Rec Site,PP,,,,,1743,NR,SK,5.4,SE,Bienfait
-105.851,49.196,ROCK,Rockin Beach Regional Park,CP,306.476.2388,,,,2657,,SK,,,
-105.174,50.993,ROWA,Rowans Ravine  Provincial Park,PP,306.725.5200,,,298,1627,NR,SK,9.5,N,Dilke
-102.35,52.96,RUBY,Ruby Lake Provincial Rec Site,PP,,,,,,NR,SK,7.3,N,Hudson Bay
-102.157,54.442,SANA,Sand Beach  - Amisk Lake Provincial Park,PP,,,,,,NR,SK,,,
-106.069,53.638,SANL,Sandy (Halkett) Lake  - Prince Albert National Park,CNP,306.663.4522,,,30,1770,NR,SK,19.7,S,Waskesiu Lake
-105.336,53.801,SANB,Sandy Bay  - Candle Lake Provincial Park,PP,306.929.8400,,,,1642,NR,SK,4.9,NW,Candle Lake
-109.74,54.486,SAND,Sandy Beach- Meadow Lake Provincial Park,PP,306.236.7680,,,,1640,NR,SK,10,N,Pierceland
-108.081,50.679,SASK,Saskatchewan Landing Provincial Park,PP,306.375.5527,,,279,1808,RS,SK,12,NE,Pennant Station
-102.078,54.692,SAWM,Sawmill Bay  - Amisk Lake Provincial Park,PP,,,,,,NR,SK,2.2,N,Denare Beach
-106.46,50.057,SHAM,Shamrock Regional Park,CP,306.394.4269,,,100,2200,E DP FT DW SH,SK,,,Shamrock
-106.002,53.672,SPRU,Spruce River  - Anglin Lake Provincial Rec Site,PP,,,,,1700,NR,SK,10.4,NW,Christopher Lake
-101.812,54.28,STUR,Sturgeon Weir Provincial Rec Site,PP,,,,,,NR,SK,,,
-109.777,52.801,SUFF,Suffern Lake Regional Park,CP,306.826.5410,early apr-late oct,,30,2100,E DP FT DW SH,SK,,,Senlac
-108.671,56.042,TAYL,Taylor Lake  - Buffalo Narrows Provincial Park,PP,306.235.1740,,,,,NR,SK,,,
-106.568,49.771,THOM,Thomson Lake Regional Park,CP,306.472.3752,early may-late sep,,190,,WES DP FT DW SH,SK,,,Lafleche
-109.027,52.745,TOMA,Tomahawk City Park,CP,306.398.2345,,,19,2089,,SK,,,
-101.728,52.483,TOWN,Townsend Lake  - Woody River Provincial Rec Site,PP,,,,,2269,NR,SK,36.6,NE,Danbury
-106.015,53.787,TRAP,Trappers Lake  - Prince Albert National Park,CNP,,,,,1728,NR,SK,9.8,S,Waskesiu Lake
-102.14,54.861,TYRR,Tyrrell Lake Provincial Park,PP,,,,,,NR,SK,,,
-109.203,52.436,UNIT,Unity and District Regional Park,CP,306.228.2621,,,15,2112,,SK,,,
-106.305,52.68,VALL,Valley Regional Park,CP,306.232.5000,mid apr-late sep,,60,1700,E DP FT DW SH,SK,,,Rosthern
-108.91,54.41,VIVI,Vivian Lake - Meadow Lake Provincial Park,PP,306.236.7680,,,,1581,NR,SK,12,W,Dorintosh
-105.184,55.267,WADB,Waden Bay - Lac La Ronge Provincial Park,PP,,,,,,NR,SK,,,
-105.184,55.267,WADI,Wadin Bay  - Lac La Ronge Provincial Park,PP,306.425.4234,,,236,,RS,SK,,,
-105.605,52.664,WAKA,Wakaw Lake Regional Park,CP,306.233.5744,early may-late sep,,240,1700,WES DP 35ft FT DW SH,SK,,,Wakaw
-105.185,52.27,WALD,Waldsea Lake Regional Park,CP,306.682.3528,mid may-late sep,,20,1800,WES DP FT DW SH,SK,,,Humboldt
-104.467,53.259,WAPI,Wapiti Provincial Rec Site,PP,,,,,,NR,SK,18.2,W,Codette
